country,site,year,date,gear,inside_area,species,length_cm
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,21
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2013,11/14/13,Speargun,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2013,11/14/13,Trap,Outside,Lutjanus malabaricus,65
Indonesia,Karimunjawa National Park,2013,11/14/13,Trap,Outside,Lutjanus malabaricus,41
Indonesia,Karimunjawa National Park,2013,11/14/13,Handline,Inside,Lutjanus malabaricus,50
Indonesia,Karimunjawa National Park,2013,11/14/13,Handline,Inside,Lutjanus malabaricus,51
Indonesia,Karimunjawa National Park,2013,11/14/13,Handline,Inside,Lutjanus malabaricus,49
Indonesia,Karimunjawa National Park,2013,11/14/13,Handline,Inside,Lutjanus malabaricus,52
Indonesia,Karimunjawa National Park,2013,11/14/13,Handline,Inside,Lutjanus malabaricus,36
Indonesia,Karimunjawa National Park,2013,11/14/13,Handline,Inside,Lutjanus malabaricus,35
Indonesia,Karimunjawa National Park,2013,11/14/13,Handline,Inside,Lutjanus malabaricus,37
Indonesia,Karimunjawa National Park,2013,11/14/13,Handline,Inside,Lutjanus malabaricus,38
Indonesia,Karimunjawa National Park,2013,11/14/13,Handline,Inside,Lutjanus malabaricus,39
Indonesia,Karimunjawa National Park,2013,11/16/13,Handline,Inside,Lutjanus gibbus,38
Indonesia,Karimunjawa National Park,2013,11/18/13,Handline,Inside,Caranx ignobilis,47
Indonesia,Karimunjawa National Park,2013,11/18/13,Handline,Inside,Caranx ignobilis,48
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,21
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,28
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,34
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,30
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,31
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,32
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,34
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,35
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,34
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,30
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,29
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,45
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,46
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,45
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,42
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,39
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,41
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,40
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,46
Indonesia,Karimunjawa National Park,2013,11/20/13,Handline,Inside,Lutjanus gibbus,45
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,41
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,38
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,37
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,34
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,35
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,38
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,42
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,36
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,29
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Lutjanus malabaricus,35
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Lutjanus malabaricus,30
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Lutjanus malabaricus,24
Indonesia,Karimunjawa National Park,2013,11/21/13,Trap,Outside,Lutjanus malabaricus,31
Indonesia,Karimunjawa National Park,2013,11/24/13,Handline,Outside,Caranx ignobilis,30
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Plectropomus oligacanthus,46
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,245
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/24/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,27
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,28
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,30
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,30
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,26
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,29
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Plectropomus leopardus,61
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,48
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,45
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,39
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,41
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,46
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,45
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Lutjanus malabaricus,44
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Inside,Caesio cuning,30
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Inside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Inside,Caesio cuning,34
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Inside,Caesio cuning,29
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,33
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,11/25/13,Handline,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,19
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,11/25/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/7/13,Handline,Outside,Caranx ignobilis,56
Indonesia,Karimunjawa National Park,2013,12/7/13,Handline,Outside,Lutjanus malabaricus,26
Indonesia,Karimunjawa National Park,2013,12/7/13,Handline,Inside,Lutjanus gibbus,29
Indonesia,Karimunjawa National Park,2013,12/7/13,Handline,Inside,Lutjanus gibbus,29
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Plectropomus areolatus,41
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/8/13,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Lutjanus gibbus,43
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Lutjanus gibbus,41
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Lutjanus gibbus,41
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Lutjanus gibbus,42
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Lutjanus gibbus,45
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Lutjanus gibbus,43
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Lutjanus gibbus,36
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Lutjanus gibbus,38
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Caranx ignobilis,28
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Caranx ignobilis,29
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Caranx ignobilis,36
Indonesia,Karimunjawa National Park,2013,12/8/13,Handline,Inside,Caranx ignobilis,37
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/8/13,Trap,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,31
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,31
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,34
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,30
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,35
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,32
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,33
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,52
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,47
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,48
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,45
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,29
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,28
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,29
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,30
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,35
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,38
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,38
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,36
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,37
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,38
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,28
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,27
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,28
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Lutjanus malabaricus,29
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,28
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,27
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,51
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,50
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,48
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,48
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,43
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,35
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,26
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,27
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,38
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,38
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,29
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,40
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,45
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,41
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,42
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,43
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,30
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,45
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,41
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,46
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,45
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,43
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,42
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,41
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,40
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,21
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,21
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,31
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Outside,Lutjanus malabaricus,27
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,21
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/9/13,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2013,12/10/13,Trap,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/10/13,Trap,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2013,12/10/13,Trap,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/10/13,Trap,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2013,12/10/13,Trap,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2013,12/10/13,Trap,Outside,Caesio cuning,25
