Country,Species,Common,Code,L_inf,k,t0,M,Wa,Wb,m50,m95
Brazil,Panulirus argus,Red lobster / Caribbean spiny lobster,PANUAR,"Gonzalez-Cano JM, & CAS Rocha (1995) Problems on the estimation of growth parameters for the spiny lobster Panulirus argus in the Caribbean and northeast Brazil. In Proceedings of the World Fisheries Congress, Theme 5: Assessment, methodologies and management, pp. 20. Referenced in Leocadio AM & R Cruz (2008) Growth parameters of the spiny lobster (Panulirus argus) in the great Caribbean: a review. Rev. Invest. Mar., 29(3), 239-248.","Gonzalez-Cano JM, & CAS Rocha (1995) Problems on the estimation of growth parameters for the spiny lobster Panulirus argus in the Caribbean and northeast Brazil. In Proceedings of the World Fisheries Congress, Theme 5: Assessment, methodologies and management, pp. 20. Referenced in Leocadio AM & R Cruz (2008) Growth parameters of the spiny lobster (Panulirus argus) in the great Caribbean: a review. Rev. Invest. Mar., 29(3), 239-248.","Gonzalez-Cano JM, & CAS Rocha (1995) Problems on the estimation of growth parameters for the spiny lobster Panulirus argus in the Caribbean and northeast Brazil. In Proceedings of the World Fisheries Congress, Theme 5: Assessment, methodologies and management, pp. 20. Referenced in Leocadio AM & R Cruz (2008) Growth parameters of the spiny lobster (Panulirus argus) in the great Caribbean: a review. Rev. Invest. Mar., 29(3), 239-248.","Fonteles Filho, AA (1998) Sintese sobre distribuicao, abundancia, potencial pesqueiro e biologia lagosta-vermelha Panulirus argus (Latreille) e a lagosta-verde Panulirus laevicauda (Latreille) do nordeste do Brasil. Avaliacao do Potencial Sustenavel de Recursos Vivos na Zona Economica Exclusiva MMA-REVIZEE.","Fonteles Filho, AA (1998) Sintese sobre distribuicao, abundancia, potencial pesqueiro e biologia lagosta-vermelha Panulirus argus (Latreille) e a lagosta-verde Panulirus laevicauda (Latreille) do nordeste do Brasil. Avaliacao do Potencial Sustenavel de Recursos Vivos na Zona Economica Exclusiva MMA-REVIZEE.","Fonteles Filho, AA (1998) Sintese sobre distribuicao, abundancia, potencial pesqueiro e biologia lagosta-vermelha Panulirus argus (Latreille) e a lagosta-verde Panulirus laevicauda (Latreille) do nordeste do Brasil. Avaliacao do Potencial Sustenavel de Recursos Vivos na Zona Economica Exclusiva MMA-REVIZEE.","Fonteles Filho, AA (1998) Sintese sobre distribuicao, abundancia, potencial pesqueiro e biologia lagosta-vermelha Panulirus argus (Latreille) e a lagosta-verde Panulirus laevicauda (Latreille) do nordeste do Brasil. Avaliacao do Potencial Sustenavel de Recursos Vivos na Zona Economica Exclusiva MMA-REVIZEE.",Incofish equation.
Brazil,Scomberomorus cavalla,King mackerel,SCOMCA,"de Nobrega MF & RP Lessa (2009) Age and growth of the king mackerel (Scomberomorus cavalla) off the northeastern coast of Brazil. Brazilian Journal of Oceanography, 57(4), 273-285.
","de Nobrega MF & RP Lessa (2009) Age and growth of the king mackerel (Scomberomorus cavalla) off the northeastern coast of Brazil. Brazilian Journal of Oceanography, 57(4), 273-285.
","de Nobrega MF & RP Lessa (2009) Age and growth of the king mackerel (Scomberomorus cavalla) off the northeastern coast of Brazil. Brazilian Journal of Oceanography, 57(4), 273-285.
","Fonteles Filho AA () Sintese sobre distribuicao, abundancia, potencial pesqueiro e biologia da cavala: Scomberomorus cavalla (Cuvier) e a serra Scomberomorus brasiliensis Collete, Russo e Zavala- Camin da regiao nordeste do Brasil. Ministerio do Meio Ambiente, Avaliacao do Potencial Sustentavel de Recursos Vivos na Zona Economica Exclusiva MMA-REVIZEE.","Frota LO, Costa PAS, Braga AC. 2004. Length-weight relationships of marine fishes from the central Brazilian coast. NAGA, WorldFish Center Quarterly 27(1): 20-26.

","Frota LO, Costa PAS, Braga AC. 2004. Length-weight relationships of marine fishes from the central Brazilian coast. NAGA, WorldFish Center Quarterly 27(1): 20-26.
","Figuerola-Fernandez M, Torres-Ruiz W, Pena-Alvarado N. 2007. Sexual Maturity and Reproductive Seasonality of King Mackerel (Scomberomorus cavalla) and Cero (Scomberomorus regalis) in Puerto Rico. Gulf and Caribbean Fisheries Institute (58): 250-261.","Figuerola-Fernandez M, Torres-Ruiz W, Pena-Alvarado N. 2007. Sexual Maturity and Reproductive Seasonality of King Mackerel (Scomberomorus cavalla) and Cero (Scomberomorus regalis) in Puerto Rico. Gulf and Caribbean Fisheries Institute (58): 250-261."
Brazil,Lutjanus synagris,Lane snapper,LUTJSY,"Rezende SM, BP Ferreira, & T Fredou (2003) A pesca de lutjanideos no nordeste do Brasil: historico das pescarias, caracteristicas das especies e relevancia para o manejo. Boletin Tecnico Cient. CEPENE, 11, 257-270. (cited in Frédou T, BP Ferreira, & Y Letourneur (2009) Assessing the stocks of the primary snappers caught in Northeastern Brazil reef systems. 1: Traditional modelling approaches. Fisheries Research 99(2), 90-96.)","Rezende SM, BP Ferreira, & T Fredou (2003) A pesca de lutjanideos no nordeste do Brasil: historico das pescarias, caracteristicas das especies e relevancia para o manejo. Boletin Tecnico Cient. CEPENE, 11, 257-270. (cited in Frédou T, BP Ferreira, & Y Letourneur (2009) Assessing the stocks of the primary snappers caught in Northeastern Brazil reef systems. 1: Traditional modelling approaches. Fisheries Research 99(2), 90-96.)","Rezende SM, BP Ferreira, & T Fredou (2003) A pesca de lutjanideos no nordeste do Brasil: historico das pescarias, caracteristicas das especies e relevancia para o manejo. Boletin Tecnico Cient. CEPENE, 11, 257-270. (cited in Frédou T, BP Ferreira, & Y Letourneur (2009) Assessing the stocks of the primary snappers caught in Northeastern Brazil reef systems. 1: Traditional modelling approaches. Fisheries Research 99(2), 90-96.)","Frédou T, BP Ferreira, & Y Letourneur (2009) Assessing the stocks of the primary snappers caught in Northeastern Brazil reef systems. 1: Traditional modelling approaches. Fisheries Research 99(2), 90-96.","Vianna M, FE Costa, & CN Ferreira (2004) Length-weight relationship of fish caught as by-catch by shrimp fishery in the southeastern coast of Brazil. B. Inst. Pesca, Sao Paulo, 30(1), 81-85.
","Vianna M, FE Costa, & CN Ferreira (2004) Length-weight relationship of fish caught as by-catch by shrimp fishery in the southeastern coast of Brazil. B. Inst. Pesca, Sao Paulo, 30(1), 81-85.
","Freitas MO, GRA Rocha,PDT da Cunha Chaves, & RL de Moura (2014) Reproductive biology of the lane snapper, Lutjanus synagris, and recommendations for its management on the Abrolhos Shelf, Brazil. Journal of the Marine Biological Association of the United Kingdom, 94(8), 1711-1720.","Freitas MO, GRA Rocha,PDT da Cunha Chaves, & RL de Moura (2014) Reproductive biology of the lane snapper, Lutjanus synagris, and recommendations for its management on the Abrolhos Shelf, Brazil. Journal of the Marine Biological Association of the United Kingdom, 94(8), 1711-1720."
Brazil,Balistes vetula,Queen triggerfish,BALIVE,"de Albuquerque CQ, AS Martins, N de Oliveira Leite, Jr. et al. (2011) Age and growth of the queen triggerfish Balistes vetula (Tetraodontiformes, Balistidae) of the central coast of Brazil. Brazilian Journal of Oceanography 59(3), 231-239.","de Albuquerque CQ, AS Martins, N de Oliveira Leite, Jr. et al. (2011) Age and growth of the queen triggerfish Balistes vetula (Tetraodontiformes, Balistidae) of the central coast of Brazil. Brazilian Journal of Oceanography 59(3), 231-239.","de Albuquerque CQ, AS Martins, N de Oliveira Leite, Jr. et al. (2011) Age and growth of the queen triggerfish Balistes vetula (Tetraodontiformes, Balistidae) of the central coast of Brazil. Brazilian Journal of Oceanography 59(3), 231-239.","Freitas Netto R & AP Madeira Di Beneditto (2010) Growth, mortality and exploitation rates of the Queen Triggerfish Balistes vetula (Tetraodontiformes: Balistidae) in the Brazilian East coast. Cahiers de Biologie Marine, 51, 93-99. Referenced in IUCN Red List.","Frota LO, Costa PAS, Braga AC. 2004. Length-weight relationships of marine fishes from the central Brazilian coast. NAGA, WorldFish Center Quarterly 27(1): 20-26.

","Frota LO, Costa PAS, Braga AC. 2004. Length-weight relationships of marine fishes from the central Brazilian coast. NAGA, WorldFish Center Quarterly 27(1): 20-26.
","Aiken KA (1975) The Biology, ecology and bionomics of the triggerfishes, Balistidae. In: J.L. Munro (ed.), Caribbean Coral Reef Fishery Resources. A second edition of 'The Biology, Ecology, Exploitation and Management of Caribbran Reef Fishes: Scientific Report of the ODA/UWI Fisheries Ecology Research Project 1969-1973: University of the West Indies, Jamaica, pp. 191-205. International Center for Living Aquatic Resources Management, Makati, Metro Manila.",Incofish equation.
Brazil,Crassostrea rhizophorae,Mangrove oyster,CRASRH,"Mancera E, Mendo J. 1996. Population dynamics of the oyster Crassostrea rhizophorae from the Cienaga Grande de Santa Marta, Colombia. Fisheries Research 26: 139-148.","Mancera E, Mendo J. 1996. Population dynamics of the oyster Crassostrea rhizophorae from the Cienaga Grande de Santa Marta, Colombia. Fisheries Research 26: 139-148.","Mancera E, Mendo J. 1996. Population dynamics of the oyster Crassostrea rhizophorae from the Cienaga Grande de Santa Marta, Colombia. Fisheries Research 26: 139-148.","Mancera E, Mendo J. 1996. Population dynamics of the oyster Crassostrea rhizophorae from the Cienaga Grande de Santa Marta, Colombia. Fisheries Research 26: 139-148.",NA,NA,"Number referenced in: De Moraes Lenz T (2008) Biologia reprodutiva da ostra-do-mangue Crassostrea rhizophorae (Guilding, 1828) (Bivalvia: Ostreidae) como subsidio a implantacao de ostreicultura na Baia de Camamu (BA). Thesis, Universidade Estadual de Santa Cruz.",Incofish equation.
Brazil,Lucina pectinata (Phacoides pectinatus),Thick lucine,PHACPE,NA,NA,NA,NA,"de Almeida Poggio C & MC Pesos-Aguiar (2001) Biologia quantitativa de Lucina pectinata (Gmelin, 1791) (Bivalvia, Lucinidae) no ecossistema de manguezal de Garapuá, 2001. In RR Caires de Brito & E Menezes (2012). Memórias dos projectos de gestão dos recursos ambientais do baixo sul: diálogos entre natureza, sociedade e academia. Universidade Federal da Bahia.","de Almeida Poggio C & MC Pesos-Aguiar (2001) Biologia quantitativa de Lucina pectinata (Gmelin, 1791) (Bivalvia, Lucinidae) no ecossistema de manguezal de Garapuá, 2001. In RR Caires de Brito & E Menezes (2012). Memórias dos projectos de gestão dos recursos ambientais do baixo sul: diálogos entre natureza, sociedade e academia. Universidade Federal da Bahia.","de Almeida Poggio C & MC Pesos-Aguiar (2001) Biologia quantitativa de Lucina pectinata (Gmelin, 1791) (Bivalvia, Lucinidae) no ecossistema de manguezal de Garapuá, 2001. In RR Caires de Brito & E Menezes (2012). Memórias dos projectos de gestão dos recursos ambientais do baixo sul: diálogos entre natureza, sociedade e academia. Universidade Federal da Bahia.","de Almeida Poggio C & MC Pesos-Aguiar (2001) Biologia quantitativa de Lucina pectinata (Gmelin, 1791) (Bivalvia, Lucinidae) no ecossistema de manguezal de Garapuá, 2001. In RR Caires de Brito & E Menezes (2012). Memórias dos projectos de gestão dos recursos ambientais do baixo sul: diálogos entre natureza, sociedade e academia. Universidade Federal da Bahia."
Brazil,Anomalocardia brasiliana (Anomalocardia flexuosa),Clam,ANOMFL,"Rodrigues AM, CM Borges-Azevedo, RS Costa, & GG Henry-Silva (2013) Population structure of the bivalve Anomalocardia brasiliana (Gmelin, 1791) in the semi-arid estuarine region of northeastern Brazil. Brazilian Journal of Biology 73(4), 819-833.","Rodrigues AM, CM Borges-Azevedo, RS Costa, & GG Henry-Silva (2013) Population structure of the bivalve Anomalocardia brasiliana (Gmelin, 1791) in the semi-arid estuarine region of northeastern Brazil. Brazilian Journal of Biology 73(4), 819-833.","Rodrigues AM, CM Borges-Azevedo, RS Costa, & GG Henry-Silva (2013) Population structure of the bivalve Anomalocardia brasiliana (Gmelin, 1791) in the semi-arid estuarine region of northeastern Brazil. Brazilian Journal of Biology 73(4), 819-833.","Monti D, L Frenkiel, & M Moueza (1991) Demography and growth of Anomalocardia brasiliana (Gmelin) (Bivalvia: Veneridae) in a mangrove, in Guadeloupe (French West Indies). Journal of Mollusc Studies, 57, 249-257.","Arruda-Soares H, Y Schaeffer-Novelli, & J Mandelli (1982) Anomalocardia brasiliana (Gmelin, 1791) bivale comestivel da regiao do Cardoso, Estado de Sao Paulo: aspectos biologicos de interesse para a pesca comercial. Boletim do Instituto de Pesca, 9, 21-38.","Arruda-Soares H, Y Schaeffer-Novelli, & J Mandelli (1982) Anomalocardia brasiliana (Gmelin, 1791) bivale comestivel da regiao do Cardoso, Estado de Sao Paulo: aspectos biologicos de interesse para a pesca comercial. Boletim do Instituto de Pesca, 9, 21-38.","Barreira CAR & MLR Araújo (2005) Ciclo reproductivo de Anomalocardia brasiliana (Gmelin, 1791) (Mollusca, Bivalvia, Veneridae) na Praia do Canto do Barra, Fortim, Ceará Brasil. Brazilian Inst. Pesca, 31(1), 9-20.",Incofish equation.
Brazil,Cynoscion microlepidotus,Smallscale weakfish,CYNOMI,"Silva-Júnior MG (2004) Crescimento e mortalidade de algumas espécies de peixes do estuário do rio Caeté, Bragança -PA. Master thesis, Universidade Federal do Pará, Brazil. pp. 93.","Silva-Júnior MG (2004) Crescimento e mortalidade de algumas espécies de peixes do estuário do rio Caeté, Bragança -PA. Master thesis, Universidade Federal do Pará, Brazil. pp. 93.","Silva-Júnior MG (2004) Crescimento e mortalidade de algumas espécies de peixes do estuário do rio Caeté, Bragança -PA. Master thesis, Universidade Federal do Pará, Brazil. pp. 93.","Fishbase (2010) Life History Data on Cynoscion microlepidotus,
smallscale weakfish. Accessed 12/11/2015.","Joyeux JC, T Giarrizzo, RM Macieira et al. (2008) Length-weight relationships for Brazilian estaurine fishes along a latitudinal gradient. Journal of Applied Ichthyology, 2008, 1-6.","Joyeux JC, T Giarrizzo, RM Macieira et al. (2008) Length-weight relationships for Brazilian estaurine fishes along a latitudinal gradient. Journal of Applied Ichthyology, 2008, 1-6.","Santos NB (2007) Biologia reprodutiva de peixes cianídeos capturados nas proximidades dos terminais portuários do Pará e Maranhão. Master's thesis, Universidade Federal do Pará and Universidade Federal Rural da Amazônia.","Santos NB (2007) Biologia reprodutiva de peixes cianídeos capturados nas proximidades dos terminais portuários do Pará e Maranhão. Master's thesis, Universidade Federal do Pará and Universidade Federal Rural da Amazônia."
Brazil,Cynoscion virescens,Green weakfish,CYNOVI,"Charlier P, M Ijspol, Y Babb-Echteld, & A Booth (2000) Shrimp and finfish fisheries in Suriname. Report of the third workshop on the assessment of shrimp and groundfish fisheries on the Brazil-Guianas shelf. Western Central Atlantic Fishery Commission. FAO Fisheries Report No. 628. pp. 87-104.","Charlier P, M Ijspol, Y Babb-Echteld, & A Booth (2000) Shrimp and finfish fisheries in Suriname. Report of the third workshop on the assessment of shrimp and groundfish fisheries on the Brazil-Guianas shelf. Western Central Atlantic Fishery Commission. FAO Fisheries Report No. 628. pp. 87-104.","Charlier P, M Ijspol, Y Babb-Echteld, & A Booth (2000) Shrimp and finfish fisheries in Suriname. Report of the third workshop on the assessment of shrimp and groundfish fisheries on the Brazil-Guianas shelf. Western Central Atlantic Fishery Commission. FAO Fisheries Report No. 628. pp. 87-104.","Charlier P, M Ijspol, Y Babb-Echteld, & A Booth (2000) Shrimp and finfish fisheries in Suriname. Report of the third workshop on the assessment of shrimp and groundfish fisheries on the Brazil-Guianas shelf. Western Central Atlantic Fishery Commission. FAO Fisheries Report No. 628. pp. 87-104.","Freire KMF, GRA Rocha, & IL Souza (2009) Length-weight relationships for fishes caught by shrimp trawl in southern Bahia, Brazil. Journal of Applied Ichthyology, 25, 356-357.","Freire KMF, GRA Rocha, & IL Souza (2009) Length-weight relationships for fishes caught by shrimp trawl in southern Bahia, Brazil. Journal of Applied Ichthyology, 25, 356-357.","Charlier P, M Ijspol, Y Babb-Echteld, & A Booth (2000) Shrimp and finfish fisheries in Suriname. Report of the third workshop on the assessment of shrimp and groundfish fisheries on the Brazil-Guianas shelf. Western Central Atlantic Fishery Commission. FAO Fisheries Report No. 628. pp. 87-104.","Charlier P, M Ijspol, Y Babb-Echteld, & A Booth (2000) Shrimp and finfish fisheries in Suriname. Report of the third workshop on the assessment of shrimp and groundfish fisheries on the Brazil-Guianas shelf. Western Central Atlantic Fishery Commission. FAO Fisheries Report No. 628. pp. 87-104."
Brazil,Sciades proops,Crucifix sea catfish,SCIAPR,"de Jesus Azevedo JW, de Castro ACL, Porto HLR, Lima PRS (2010) Size and age at first maturity of the crucifix sea catfish, Sciades proops (Valenciennes, 1840) (Siluriformes: Ariidae), caught off western Maranhao State, Brazil. Arq. Cien. Mar 43(2): 96-102.","de Jesus Azevedo JW, de Castro ACL, Porto HLR, Lima PRS (2010) Size and age at first maturity of the crucifix sea catfish, Sciades proops (Valenciennes, 1840) (Siluriformes: Ariidae), caught off western Maranhao State, Brazil. Arq. Cien. Mar 43(2): 96-102.","de Jesus Azevedo JW, de Castro ACL, Porto HLR, Lima PRS (2010) Size and age at first maturity of the crucifix sea catfish, Sciades proops (Valenciennes, 1840) (Siluriformes: Ariidae), caught off western Maranhao State, Brazil. Arq. Cien. Mar 43(2): 96-102.","Meunier FJ, R Rojas-Beltran, T Boujard, & F Lecomte (1994) Seasonal growth rhythms in some teleosts of French Guiana. Rev. Hydrobiol. Trop., 27(4), 423-440.","Soares BE, ACC Santos, FLS Mendes et al. (2015) Length-weight relationship of seven marine catfishes (Siluriformes: Ariidae) in the Amazon Coastal Zone (Brazil). Journal of Applied Ichthyology, 1-2.","Soares BE, ACC Santos, FLS Mendes et al. (2015) Length-weight relationship of seven marine catfishes (Siluriformes: Ariidae) in the Amazon Coastal Zone (Brazil). Journal of Applied Ichthyology, 1-2.","de Jesus Azevedo JW, de Castro ACL, Porto HLR, Lima PRS (2010) Size and age at first maturity of the crucifix sea catfish, Sciades proops (Valenciennes, 1840) (Siluriformes: Ariidae), caught off western Maranhao State, Brazil. Arq. Cien. Mar 43(2): 96-102.","de Jesus Azevedo JW, de Castro ACL, Porto HLR, Lima PRS (2010) Size and age at first maturity of the crucifix sea catfish, Sciades proops (Valenciennes, 1840) (Siluriformes: Ariidae), caught off western Maranhao State, Brazil. Arq. Cien. Mar 43(2): 96-102."
Brazil,Micropogonias furnieri,Whitemouth croaker,MICRFU,"Manickchand-Heileman SC & JS Kenny (1990) Reproduction, age, and growth of the whitemouth croaker Micropogonias furnieri (Desmarest 1823) in Trinidad waters). Fishery Bulletin 88, 523-529.","Manickchand-Heileman SC & JS Kenny (1990) Reproduction, age, and growth of the whitemouth croaker Micropogonias furnieri (Desmarest 1823) in Trinidad waters). Fishery Bulletin 88, 523-529.","Manickchand-Heileman SC & JS Kenny (1990) Reproduction, age, and growth of the whitemouth croaker Micropogonias furnieri (Desmarest 1823) in Trinidad waters). Fishery Bulletin 88, 523-529.","Manickchand-Heileman SC & JS Kenny (1990) Reproduction, age, and growth of the whitemouth croaker Micropogonias furnieri (Desmarest 1823) in Trinidad waters). Fishery Bulletin 88, 523-529.","Joyeux JC, T Giarrizzo, RM Macieira, HL Spach, and T Vaske Jr (2009) Length–weight relationships for Brazilian estuarine fishes along a latitudinal gradient. Journal of Applied Ichthyology, 25: 350–355.","Joyeux JC, T Giarrizzo, RM Macieira, HL Spach, and T Vaske Jr (2009) Length–weight relationships for Brazilian estuarine fishes along a latitudinal gradient. Journal of Applied Ichthyology, 25: 350–355.","Manickchand-Heileman SC & JS Kenny (1990) Reproduction, age, and growth of the whitemouth croaker Micropogonias furnieri (Desmarest 1823) in Trinidad waters). Fishery Bulletin, 88, 523-529.",Incofish equation.
Brazil,Sciades parkeri,Gillbacker sea catfish,SCIAPA,"Meunier FJ, R Rojas-Beltran, T Boujard, & F Lecomte (1994) Seasonal growth rhythms in some teleosts of French Guiana. Rev. Hydrobiol. Trop., 27(4), 423-440.","Meunier FJ, R Rojas-Beltran, T Boujard, & F Lecomte (1994) Seasonal growth rhythms in some teleosts of French Guiana. Rev. Hydrobiol. Trop., 27(4), 423-440.","Meunier FJ, R Rojas-Beltran, T Boujard, & F Lecomte (1994) Seasonal growth rhythms in some teleosts of French Guiana. Rev. Hydrobiol. Trop., 27(4), 423-440.","Souza et al. 2003 apud Souza & Fonseca 2008 in IUCN Red List: R Betancur, AP Marceniuk, T Giarrizzo, & FL Fredou (2015) Sciades parkeri. The IUCN Red List of Threatened Species 2015: e.T155018A722547. . Downloaded on 07 December 2015.","Soares BE, ACC Santos, FLS Mendes et al. (2015) Length-weight relationship of seven marine catfishes (Siluriformes: Ariidae) in the Amazon Coastal Zone (Brazil). Journal of Applied Ichthyology, 1-2.","Soares BE, ACC Santos, FLS Mendes et al. (2015) Length-weight relationship of seven marine catfishes (Siluriformes: Ariidae) in the Amazon Coastal Zone (Brazil). Journal of Applied Ichthyology, 1-2.","Betancur-R R, AP Marceniuk, & P Béarez (2008) Taxonomic status and redescription of the gillbacker sea catfish (Siluriformes: Ariidae: Sciades parkeri). Copeia, 2008(4), 827-834.",Incofish equation.
Brazil,Cynoscion steindachneri,Smalltooth weakfish,CYNOST,"Fishbase (2010) Life History Data on Cynoscion steindachneri, 
smalltooth weakfish. Accessed 12/11/2015.","Fishbase (2010) Life History Data on Cynoscion steindachneri, 
smalltooth weakfish. Accessed 12/11/2015.","Fishbase (2010) Life History Data on Cynoscion steindachneri, 
smalltooth weakfish. Accessed 12/11/2015.","Fishbase (2010) Life History Data on Cynoscion steindachneri, 
smalltooth weakfish. Accessed 12/11/2015.",NA,NA,"Fishbase (2010) Life History Data on Cynoscion steindachneri, 
smalltooth weakfish. Accessed 12/11/2015.",Incofish equation.
